brand_id,model_id,brand_name,model_name,image_count,years,minimum_year,maximum_year,unknown_year_images,suspicious_years,valid_labels,missing_labels,malformed_labels,invalid_bounding_boxes,viewpoint_unknown,viewpoint_1,viewpoint_2,viewpoint_3,viewpoint_4,viewpoint_5
79,1726,Wisemann,Wiesmann Spyder,14,2011,2011,2011,0,,14,0,0,0,0,2,2,3,3,4
79,1727,Wisemann,Wiesmann GT,108,2006;2009;2012;2013,2006,2013,0,,108,0,0,0,1,17,13,14,35,28
80,951,Wealeak,WeaLink H3,30,2010;2011,2010,2011,0,,30,0,0,0,0,5,3,2,12,8
80,952,Wealeak,WeaLink V5,114,2009;2011;2012,2009,2012,0,,114,0,0,0,0,17,11,15,43,28
80,953,Wealeak,WeaLink X5,118,2010;2011,2010,2011,0,,118,0,0,0,0,18,12,21,47,20
81,68,BWM,BWM 3 Series,283,2008;2009;2010;2011;2012;2013;2014,2008,2014,0,,283,0,0,0,0,47,38,46,81,71
81,69,BWM,BWM X1,149,2010;2012;2013;2014,2010,2014,0,,149,0,0,0,19,26,18,26,33,27
81,70,BWM,BWM 5 Series,233,2009;2010;2011;2012;2013;2014,2009,2014,0,,233,0,0,0,0,42,33,39,65,54
81,71,BWM,BWM 1 Series M,119,2011,2011,2011,0,,119,0,0,0,7,15,10,19,43,25
81,72,BWM,BWM M3 coupe,65,2008;2010;2011;2013,2008,2013,0,,65,0,0,0,0,10,6,14,20,15
81,73,BWM,BWM M3,49,2008;2014,2008,2014,0,,49,0,0,0,0,8,4,10,18,9
81,74,BWM,BWM M4 coupe,62,2014,2014,2014,0,,62,0,0,0,0,8,5,7,30,12
81,75,BWM,BWM M5,120,2005;2011;2012;2013;2014,2005,2014,0,,120,0,0,0,0,13,12,15,55,25
81,76,BWM,BWM M6 coupe,41,2008;2013;2014,2008,2014,0,,41,0,0,0,1,7,4,4,15,10
81,77,BWM,BWM M6,39,2013;2014,2013,2014,0,,39,0,0,0,0,5,3,11,12,8
81,78,BWM,BWM X5 M,120,2010;2013;2014;2016,2010,2016,0,,120,0,0,0,0,16,14,23,40,27
81,79,BWM,BWM X6 M,120,2010;2013;2014;2015;2016,2010,2016,0,,120,0,0,0,4,11,13,18,54,20
81,81,BWM,BWM M3 convertible,15,2008,2008,2008,0,,15,0,0,0,0,1,2,5,3,4
81,82,BWM,BWM 1 Series convertible,45,2011,2011,2011,0,,45,0,0,0,0,7,6,7,12,13
81,83,BWM,BWM 1 Series couple,67,2011;2013,2011,2013,0,,67,0,0,0,0,9,9,7,24,18
81,84,BWM,BWM 2 Series,119,2014;2015,2014,2015,0,,119,0,0,0,0,13,9,19,54,24
81,85,BWM,BWM 3 Series GT,120,2013;2014,2013,2014,0,,120,0,0,0,0,11,15,21,40,33
81,86,BWM,BWM 3 Series convertible,120,2008;2010;2011;2012,2008,2012,0,,120,0,0,0,0,17,15,22,35,31
81,87,BWM,BWM 3 Series hybrid,29,2012;2013,2012,2013,0,,29,0,0,0,0,4,5,8,6,6
81,88,BWM,BWM 3 Series estate,123,2013;2014,2013,2014,0,,123,0,0,0,0,14,13,21,44,31
81,89,BWM,BWM 3 Series coupe,99,2007;2009;2011,2007,2011,0,,99,0,0,0,0,18,12,26,24,19
81,91,BWM,BWM 4 Series convertible,94,2014,2014,2014,0,,94,0,0,0,0,11,13,14,29,27
81,92,BWM,BWM 4 Series couple,60,2013;2014,2013,2014,0,,60,0,0,0,0,11,9,6,20,14
81,93,BWM,BWM 4 Series,30,2014,2014,2014,0,,30,0,0,0,0,3,3,6,9,9
81,94,BWM,BWM 5 Series GT,120,2010;2011;2013;2014;2015,2010,2015,0,,120,0,0,0,0,21,15,18,33,33
81,95,BWM,BWM 5 Series hybrid,21,2013;2014;2015,2013,2015,0,,21,0,0,0,0,3,3,6,5,4
81,96,BWM,BWM 5 Series estate,125,2012;2013;2014,2012,2014,0,,125,0,0,0,0,15,14,27,41,28
81,98,BWM,BWM 6 Series convertible,71,2008;2011,2008,2011,0,,71,0,0,0,0,9,12,20,13,17
81,99,BWM,BWM 6 Series couple,94,2008;2010;2012;2013,2008,2013,0,,94,0,0,0,0,14,11,19,31,19
81,100,BWM,BWM 6 Series,61,2012;2013;2014,2012,2014,0,,61,0,0,0,0,9,8,11,18,15
81,101,BWM,BWM 7 Series,119,2009;2010;2011;2013;2014;2015,2009,2015,0,,119,0,0,0,0,20,16,23,34,26
81,102,BWM,BWM 7 Series hybrid,49,2010;2012;2013,2010,2013,0,,49,0,0,0,0,5,5,11,18,10
81,103,BWM,BWM X3,143,2009;2010;2011;2012;2013;2014,2009,2014,0,,143,0,0,0,0,22,18,30,44,29
81,104,BWM,BWM X4,119,2013;2014;2015,2013,2015,0,,119,0,0,0,0,14,11,19,47,28
81,105,BWM,BWM X5,150,2008;2009;2011;2012;2013;2014,2008,2014,0,,150,0,0,0,0,24,22,27,44,33
81,106,BWM,BWM X6,120,2010;2011;2012;2013;2014;2015,2010,2015,0,,120,0,0,0,0,14,17,22,41,26
81,107,BWM,BWM X6 Series hybrid,30,2010,2010,2010,0,,30,0,0,0,0,4,3,8,8,7
81,108,BWM,BWM Z4,139,2009;2011;2012;2013;2014,2009,2014,0,,139,0,0,0,0,17,14,36,42,30
81,109,BWM,BWM i3,120,2012;2013;2014,2012,2014,0,,120,0,0,0,1,14,14,24,42,25
81,110,BWM,BWM i8,120,2011;2012;2013;2014;2015,2011,2015,0,,120,0,0,0,3,20,4,33,32,28
81,112,BWM,ConnectedDrive,52,2011,2011,2011,0,,52,0,0,0,13,7,5,8,13,6
81,113,BWM,EfficientDynamics,64,2009,2009,2009,0,,64,0,0,0,3,11,7,7,29,7
81,114,BWM,Active Tourer,120,2012;2013;2015,2012,2015,0,,120,0,0,0,1,14,8,25,45,27
81,115,BWM,Isetta,40,1955,1955,1955,0,,40,0,0,0,0,4,1,6,21,8
81,118,BWM,BWM 1 Series hatchback,67,2010;2012;2013,2010,2013,0,,67,0,0,0,0,9,10,17,14,17
81,119,BWM,Zagato Coupe,54,2012,2012,2012,0,,54,0,0,0,5,10,3,13,12,11
81,120,BWM,Gran Lusso,29,2013,2013,2013,0,,29,0,0,0,0,4,2,8,11,4
81,121,BWM,BWM GINA,43,2008,2008,2008,0,,43,0,0,0,0,14,4,4,9,12
81,122,BWM,BWM 2 Series Active Tourer,120,2014;2015,2014,2015,0,,120,0,0,0,0,11,8,26,45,30
81,123,BWM,Vision Future Luxury,20,2014,2014,2014,0,,20,0,0,0,2,2,2,7,3,4
82,343,Baojun,Baojun 610,119,2014,2014,2014,0,,119,0,0,0,0,18,20,21,32,28
82,344,Baojun,Baojun 630,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,0,22,18,21,33,26
82,345,Baojun,Baojun 730,119,2014;2015,2014,2015,0,,119,0,0,0,1,13,11,19,48,27
82,346,Baojun,Lechi,120,2008;2009;2010;2012,2008,2012,0,,120,0,0,0,0,27,21,20,31,21
82,347,Baojun,Baojun 610 CROSS,13,2014,2014,2014,0,,13,0,0,0,0,2,1,4,4,2
83,368,Bentley,Flying Spur,120,2010;2012;2013;2014,2010,2014,0,,120,0,0,0,0,18,10,21,41,30
83,369,Bentley,Super Sport,120,2010;2012;2013;2014;2015,2010,2015,0,,120,0,0,0,1,20,11,25,38,25
83,370,Bentley,Bentley Falcon,5,2013,2013,2013,0,,5,0,0,0,0,0,0,0,3,2
83,372,Bentley,Brooklands,59,2008,2008,2008,0,,59,0,0,0,1,2,2,12,31,11
83,373,Bentley,Arnage,52,2006;2009,2006,2009,0,,52,0,0,0,3,2,3,20,17,7
83,374,Bentley,Mulsanne,120,2011;2012;2013;2014;2015,2011,2015,0,,120,0,0,0,0,18,11,17,47,27
84,1962,Brabus,Brabus S Class,118,2011;2012;2013;2014;2015,2011,2015,0,,118,0,0,0,0,15,11,16,43,33
84,1963,Brabus,Brabus GL Class,23,2012;2013;2014,2012,2014,0,,23,0,0,0,0,2,3,2,8,8
84,1964,Brabus,Brabus M Class,91,2010;2012;2013,2010,2013,0,,91,0,0,0,0,11,10,20,28,22
84,1965,Brabus,Brabus smart fortwo,51,2005;2012;2013;2014;2015,2005,2015,0,,51,0,0,0,0,6,4,4,28,9
84,1966,Brabus,Brabus CLS Class,66,2012;2013,2012,2013,0,,66,0,0,0,0,5,5,14,22,20
84,1967,Brabus,Brabus A Class,20,2013,2013,2013,0,,20,0,0,0,0,4,4,2,4,6
84,1968,Brabus,Brabus B Class,16,2012,2012,2012,0,,16,0,0,0,0,2,2,4,4,4
84,1969,Brabus,Brabus CL Class,9,2012,2012,2012,0,,9,0,0,0,0,0,0,1,7,1
84,1970,Brabus,Brabus G Class,119,2012;2013;2014,2012,2014,0,,119,0,0,0,1,17,9,15,49,28
84,1971,Brabus,Brabus SLK Class,75,2012,2012,2012,0,,75,0,0,0,0,9,9,15,24,18
84,1972,Brabus,Brabus SLS Class,49,2011,2011,2011,0,,49,0,0,0,0,5,3,5,22,14
84,1973,Brabus,Brabus SL Class,48,2000;2010;2013,2000,2013,0,,48,0,0,0,0,5,6,7,21,9
84,1975,Brabus,Brabus E Class,75,2010;2011;2013;2014,2010,2014,0,,75,0,0,0,0,11,5,11,26,22
85,375,Bugatti,Veyron,120,2008;2011;2012;2013;2014;2015,2008,2015,0,,120,0,0,0,2,18,6,33,40,21
85,376,Bugatti,Galibier,41,2009,2009,2009,0,,41,0,0,0,8,6,4,12,4,7
86,1314,Pagani,Zonda,120,2004;2005;2006;2008;2011;2013,2004,2013,16,,120,0,0,0,6,17,13,20,44,20
86,1315,Pagani,Huayra,120,2011;2012;2013;2015,2011,2015,0,,120,0,0,0,1,26,10,21,43,19
87,672,Guangqichuanqi,Chuanqi GA3,120,2013;2014,2013,2014,0,,120,0,0,0,0,18,13,21,42,26
87,673,Guangqichuanqi,Chuanqi GA5,117,2011;2012;2013;2015,2011,2015,0,,117,0,0,0,0,14,13,16,43,31
87,674,Guangqichuanqi,Chuanqi GS5,120,2012;2013;2014,2012,2014,0,,120,0,0,0,0,17,12,20,40,31
87,676,Guangqichuanqi,E-jet,22,2010;2014,2010,2014,0,,22,0,0,0,0,3,2,5,9,3
87,677,Guangqichuanqi,e-linker,12,2010;2012,2010,2012,0,,12,0,0,0,0,1,1,3,5,2
87,678,Guangqichuanqi,Cabrio-Coupe,13,2010,2010,2010,0,,13,0,0,0,0,2,2,2,3,4
87,680,Guangqichuanqi,Trumpchi GA3S horizon,134,2014,2014,2014,0,,134,0,0,0,0,21,16,25,39,33
88,1413,GAC,E Mei,53,2014,2014,2014,0,,53,0,0,0,0,6,5,11,19,12
88,1414,GAC,GX6,104,2014;2015,2014,2015,0,,104,0,0,0,1,11,12,19,37,24
88,1415,GAC,Saboo G3,26,2011,2011,2011,0,,26,0,0,0,0,4,3,2,13,4
88,1416,GAC,Saboo G5,119,2010;2011;2012,2010,2012,0,,119,0,0,0,0,20,11,24,44,20
88,1417,GAC,Saboo GX5,119,2012,2012,2012,0,,119,0,0,0,0,20,13,21,45,20
88,1418,GAC,Caiyun 100,20,2009;2012,2009,2012,0,,20,0,0,0,0,3,0,3,11,3
88,1419,GAC,Caiyun 300,52,2010;2011;2012,2010,2012,0,,52,0,0,0,0,7,5,10,16,14
88,1420,GAC,Caiyun 500,9,2011;2012,2011,2012,0,,9,0,0,0,0,3,1,1,2,2
88,1422,GAC,Shuaibao,28,2010,2010,2010,0,,28,0,0,0,0,3,1,4,15,5
88,1423,GAC,Shuaijian,34,2009;2010;2012,2009,2012,0,,34,0,0,0,0,6,0,3,20,5
88,1424,GAC,Xinglang,120,2013;2014,2013,2014,0,,120,0,0,0,0,18,16,27,37,22
88,1425,GAC,Xingwang,106,2010;2012,2010,2012,0,,106,0,0,0,0,15,13,22,30,26
88,1426,GAC,Xingwang CL,78,2012,2012,2012,0,,78,0,0,0,0,11,10,15,23,19
88,1427,GAC,Xingwang L,12,2012,2012,2012,0,,12,0,0,0,0,1,1,2,4,4
88,1428,GAC,Xingwang M1,7,2012,2012,2012,0,,7,0,0,0,0,1,0,3,1,2
88,1433,GAC,GP150,72,2014;2015,2014,2015,0,,72,0,0,0,0,10,7,17,24,14
89,1784,Karry,Youjin,12,2010;2012,2010,2012,0,,12,0,0,0,0,2,2,3,3,2
89,1785,Karry,Youya,107,2007;2010;2012;2013,2007,2013,0,,107,0,0,0,0,15,12,18,38,24
89,1786,Karry,Youyou,112,2009;2010;2012,2009,2012,0,,112,0,0,0,0,16,15,19,33,29
89,1787,Karry,Youpai,54,2009;2011,2009,2011,0,,54,0,0,0,0,8,6,10,15,15
89,1789,Karry,Yousheng,29,2010;2012,2010,2012,0,,29,0,0,0,0,4,2,5,10,8
90,1244,Ciimo,Ciimo,120,2012;2014;2015,2012,2015,0,,120,0,0,0,0,22,13,24,37,24
91,726,CHTC,Tuteng T1,46,2012,2012,2012,0,,46,0,0,0,0,5,5,7,18,11
91,727,CHTC,Tuteng T3,30,2013,2013,2013,0,,30,0,0,0,0,4,4,6,9,7
91,728,CHTC,Tuteng T2,50,2012,2012,2012,0,,50,0,0,0,0,6,5,8,18,13
92,746,Jaguar,Gaguar F-TYPE,120,2011;2013;2014;2015;2016,2011,2016,0,,120,0,0,0,4,8,11,15,49,33
92,747,Jaguar,Gaguar XJ,120,2010;2011;2012;2013;2014,2010,2014,0,,120,0,0,0,0,21,15,18,42,24
92,748,Jaguar,Gaguar XK,120,2006;2009;2012;2013;2014,2006,2014,0,,120,0,0,0,4,10,10,20,47,29
92,749,Jaguar,Gaguar C-X75,120,2010;2013,2010,2013,0,,120,0,0,0,3,19,14,28,37,19
92,752,Jaguar,Gaguar C-TYPE,14,1951;2011,1951,2011,0,,14,0,0,0,0,1,0,1,9,3
92,753,Jaguar,Gaguar E-TYPE,84,1971;2011;2014,1971,2014,0,,84,0,0,0,2,3,4,16,32,27
92,754,Jaguar,Gaguar C-X17,30,2013,2013,2013,0,,30,0,0,0,0,1,4,8,10,7
92,755,Jaguar,Gaguar XE,120,2014;2015;2016,2014,2016,0,,120,0,0,0,5,15,7,19,43,31
92,756,Jaguar,Gaguar XF,141,2009;2011;2012;2013;2014;2015,2009,2015,0,,141,0,0,0,0,23,21,26,41,30
93,846,Morgan,Morgan Plus 8,70,2013,2013,2013,0,,70,0,0,0,1,8,8,12,22,19
93,848,Morgan,Morgan 4-4,25,2012;2013,2012,2013,0,,25,0,0,0,0,4,2,3,10,6
93,849,Morgan,Morgan Aero,41,2012;2013,2012,2013,0,,41,0,0,0,0,4,3,8,18,8
94,1230,Subaru,Outback,136,2008;2010;2011;2012;2013;2014;2015,2008,2015,0,,136,0,0,0,1,18,14,20,51,32
94,1231,Subaru,Legacy,120,2009;2010;2013;2014;2015,2009,2015,0,,120,0,0,0,0,19,17,21,37,26
94,1232,Subaru,Legacy estate,30,2010,2010,2010,0,,30,0,0,0,0,2,1,6,15,6
94,1233,Subaru,Forester,120,2010;2011;2012;2013;2014;2015,2010,2015,0,,120,0,0,0,0,17,16,20,40,27
94,1234,Subaru,Subaru BRZ,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,14,10,16,48,32
94,1235,Subaru,Subaru XV,116,2012;2013;2014;2015,2012,2015,0,,116,0,0,0,0,12,15,14,44,31
94,1236,Subaru,Impreza hatchback,92,2008;2009;2010,2008,2010,0,,92,0,0,0,0,18,11,8,30,25
94,1237,Subaru,Impreza sedan,82,2008;2009;2010;2011;2013,2008,2013,0,,82,0,0,0,0,15,10,8,32,17
94,1238,Subaru,Trezia,15,2011,2011,2011,0,,15,0,0,0,0,2,0,3,5,5
94,1239,Subaru,Viziv,55,2013;2014,2013,2014,0,,55,0,0,0,0,8,6,17,15,9
94,1240,Subaru,Subaru WRX,120,2014;2015,2014,2015,0,,120,0,0,0,2,8,6,29,48,27
94,1241,Subaru,LEVORG,41,2014;2015,2014,2015,0,,41,0,0,0,0,4,2,9,19,7
94,1243,Subaru,Tribeca,140,2005;2007;2008;2011;2012,2005,2012,0,,140,0,0,0,0,18,10,18,63,31
95,910,Skoda,Fabia,127,2008;2011;2012;2013;2015,2008,2015,0,,127,0,0,0,0,24,17,25,34,27
95,911,Skoda,Octavia,161,2009;2010;2012;2013;2014;2015,2009,2015,0,,161,0,0,0,0,36,23,31,38,33
95,912,Skoda,Octavia RS,50,2010;2011;2014,2010,2014,0,,50,0,0,0,0,5,7,6,22,10
95,913,Skoda,Superb,120,2013,2013,2013,0,,120,0,0,0,0,20,15,20,37,28
95,914,Skoda,Yeti,119,2014,2014,2014,0,,119,0,0,0,0,21,18,20,35,25
95,915,Skoda,Haorui,119,2009;2010;2012;2013;2014,2009,2014,0,,119,0,0,0,0,24,15,23,34,23
95,916,Skoda,Rapid Spaceback,120,2014,2014,2014,0,,120,0,0,0,0,21,16,15,37,31
95,917,Skoda,Rapid,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,14,13,24,38,31
95,918,Skoda,Fabia Scout,16,2012;2013,2012,2013,0,,16,0,0,0,0,2,2,4,4,4
95,919,Skoda,Yeti abroad version,119,2010;2013;2014;2015,2010,2015,0,,119,0,0,0,0,10,6,14,62,27
95,920,Skoda,Citigo,74,2013,2013,2013,0,,74,0,0,0,1,3,3,9,38,20
95,921,Skoda,Mission L,23,2011;2013,2011,2013,0,,23,0,0,0,0,2,1,4,9,7
95,923,Skoda,Roomster,61,2006;2007;2011,2006,2011,0,,61,0,0,0,0,2,1,10,31,17
95,924,Skoda,Octavia abroad version,120,2013;2014;2015,2013,2015,0,,120,0,0,0,0,6,6,21,48,39
95,926,Skoda,Octavia RS abroad version,31,2014;2015,2014,2015,0,,31,0,0,0,0,1,0,5,16,9
95,927,Skoda,Vision D,36,2011,2011,2011,0,,36,0,0,0,2,5,3,7,10,9
95,930,Skoda,VisionC,44,2014,2014,2014,0,,44,0,0,0,0,5,7,14,8,10
95,931,Skoda,CitiJet,39,2014;2015,2014,2015,0,,39,0,0,0,0,5,0,7,18,9
95,932,Skoda,Superb Derivative,120,2013;2014,2013,2014,0,,120,0,0,0,1,12,11,23,45,28
96,1948,Xinkai,Kaisheng 2,41,2013,2013,2013,0,,41,0,0,0,0,5,4,7,15,10
97,852,Nissan,Murano,120,2011;2013;2014,2011,2014,0,,120,0,0,0,0,14,12,23,46,25
97,853,Nissan,X-Trail,119,2008;2010;2012;2014,2008,2014,0,,119,0,0,0,0,21,16,24,30,28
97,854,Nissan,Teana,153,2008;2010;2011;2012;2013;2014,2008,2014,0,,153,0,0,0,0,30,19,32,42,30
97,855,Nissan,New Sylphy,45,2012;2014,2012,2014,0,,45,0,0,0,0,7,6,11,11,10
97,856,Nissan,Sylphy,113,2006;2009;2010;2012,2006,2012,0,,113,0,0,0,0,20,15,19,30,29
97,857,Nissan,Sunshine,120,2011;2014,2011,2014,0,,120,0,0,0,0,20,17,19,31,33
97,858,Nissan,Yida,104,2005;2006;2008;2009,2005,2009,0,,104,0,0,0,0,14,12,12,45,21
97,859,Nissan,Qashqai,145,2010;2011;2012;2013;2014,2010,2014,0,,145,0,0,0,0,17,14,28,52,34
97,860,Nissan,Livina,117,2010;2013,2010,2013,0,,117,0,0,0,0,19,15,19,38,26
97,861,Nissan,Tiida,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,2,18,16,14,43,27
97,864,Nissan,Ma Chi,119,2010;2011;2014;2015,2010,2015,0,,119,0,0,0,0,20,12,21,43,23
97,865,Nissan,Paladin,118,2004;2006;2013,2004,2013,0,,118,0,0,0,0,18,13,17,44,26
97,866,Nissan,Nissan D22 Pickup,39,2010;2011;2013,2010,2013,0,,39,0,0,0,0,3,4,5,20,7
97,867,Nissan,Nissan D22 Cargo,10,2008;2011,2008,2011,0,,10,0,0,0,0,2,1,0,5,2
97,868,Nissan,Nissan NV200,119,2010;2011;2013;2014,2010,2014,0,,119,0,0,0,0,18,11,24,45,21
97,869,Nissan,Palazzi,16,2009,2009,2009,0,,16,0,0,0,0,2,0,2,10,2
97,870,Nissan,Bilian,74,2010;2011;2013,2010,2013,0,,74,0,0,0,0,9,7,16,26,16
97,871,Nissan,Nissan 370Z,120,2009;2013;2014;2015,2009,2015,0,,120,0,0,0,0,17,12,21,50,20
97,872,Nissan,Nissan GT-R,128,2009;2010;2012;2013;2014;2015,2009,2015,0,,128,0,0,0,0,12,10,18,48,40
97,873,Nissan,Nissan Juke,120,2011;2012;2013;2014;2015,2011,2015,0,,120,0,0,0,0,15,7,23,59,16
97,874,Nissan,Patrol,120,2004;2012;2013;2014,2004,2014,0,,120,0,0,0,0,14,12,17,51,26
97,875,Nissan,Nissan Cube,73,2009;2013,2009,2013,30,,73,0,0,0,0,7,5,13,32,16
97,876,Nissan,Nissan NUVU,22,,,,22,,22,0,0,0,0,2,1,11,6,2
97,877,Nissan,Leaf,114,2011;2012;2013;2014,2011,2014,0,,114,0,0,0,0,5,4,25,56,24
97,879,Nissan,Pathfinder,120,2005;2010;2012;2013,2005,2013,0,,120,0,0,0,0,16,8,11,58,27
97,883,Nissan,Versa,120,2010;2012;2014;2015,2010,2015,0,,120,0,0,0,8,10,8,23,42,29
97,884,Nissan,Resonance,19,2013,2013,2013,0,,19,0,0,0,1,2,1,6,5,4
97,885,Nissan,Friend-ME,49,2013,2013,2013,0,,49,0,0,0,0,0,3,7,23,16
97,887,Nissan,Extrem,18,2013,2013,2013,0,,18,0,0,0,0,0,0,6,5,7
97,888,Nissan,DeltaWing,44,2012,2012,2012,0,,44,0,0,0,2,3,6,10,13,10
97,889,Nissan,Frontier,39,2012;2014,2012,2014,0,,39,0,0,0,0,2,5,7,13,12
97,890,Nissan,Hi-Cross,25,2012,2012,2012,0,,25,0,0,0,0,4,2,5,7,7
97,891,Nissan,Invitation,46,2012,2012,2012,0,,46,0,0,0,0,6,2,6,20,12
97,892,Nissan,Sentra,92,2013,2013,2013,0,,92,0,0,0,0,10,2,14,40,26
97,893,Nissan,Terra,8,2012,2012,2012,0,,8,0,0,0,0,0,0,2,3,3
97,894,Nissan,Titan,90,2012;2013;2015;2016,2012,2016,0,,90,0,0,0,0,5,3,15,46,21
97,896,Nissan,Nissan NV3500,15,2012,2012,2012,0,,15,0,0,0,0,2,0,3,7,3
97,897,Nissan,Armada,7,2012,2012,2012,0,,7,0,0,0,0,1,1,1,2,2
97,899,Nissan,Rogue,53,2011;2014,2011,2014,0,,53,0,0,0,0,3,2,5,29,14
97,901,Nissan,BladeGlider,40,2013;2014,2013,2014,0,,40,0,0,0,4,3,2,9,9,13
97,902,Nissan,Sports Sedan,56,2014,2014,2014,0,,56,0,0,0,0,5,4,8,27,12
97,903,Nissan,Pulsar,120,2014;2015,2014,2015,0,,120,0,0,0,0,10,7,24,62,17
97,904,Nissan,2021 Vision Gran Turismo,30,2014,2014,2014,0,,30,0,0,0,1,2,2,6,13,6
97,905,Nissan,Quest,120,2005;2006;2011;2012;2013;2015,2005,2015,0,,120,0,0,0,0,17,14,20,41,28
97,906,Nissan,IDX,72,2014,2014,2014,0,,72,0,0,0,1,7,2,19,28,15
97,907,Nissan,Lannia Concept,94,2014,2014,2014,0,,94,0,0,0,0,10,1,21,38,24
97,908,Nissan,Navara,86,2014;2015,2014,2015,0,,86,0,0,0,0,3,0,20,45,18
97,909,Nissan,Altima,120,2005;2010;2012;2013;2015,2005,2015,0,,120,0,0,0,0,10,9,18,52,31
98,431,Changhe,Ideal,55,2004;2006;2011,2004,2011,0,,55,0,0,0,0,5,6,10,17,17
98,432,Changhe,Funyun,38,2011;2012,2011,2012,0,,38,0,0,0,0,5,4,6,15,8
98,433,Changhe,Furuida,46,2009;2011;2012;2014,2009,2014,0,,46,0,0,0,0,7,5,8,15,11
99,1044,RANZ,Ranz,34,2013,2013,2013,0,,34,0,0,0,0,5,7,5,9,8
100,209,Honda,Odyssey,121,2009;2011;2013;2014;2015,2009,2015,0,,121,0,0,0,0,18,17,22,32,32
100,210,Honda,City,120,2009;2011;2012;2014,2009,2014,0,,120,0,0,0,0,23,13,15,44,25
100,211,Honda,Crosstour,120,2011;2012;2013;2014,2011,2014,0,,120,0,0,0,0,18,16,21,36,29
100,212,Honda,Crider,118,2013;2015,2013,2015,0,,118,0,0,0,0,18,9,28,37,26
100,213,Honda,Accord,148,2010;2011;2012;2013;2014,2010,2014,0,,148,0,0,0,2,24,12,22,57,31
100,214,Honda,Vezel,120,2015,2015,2015,0,,120,0,0,0,0,16,14,21,41,28
100,215,Honda,Fit,150,2008;2011;2013;2014,2008,2014,0,,150,0,0,0,0,21,18,23,52,36
100,216,Honda,Honda CR-Z,120,2010;2012;2013,2010,2013,0,,120,0,0,0,0,15,9,22,49,25
100,217,Honda,Fit hybrid,26,2013;2014,2013,2014,0,,26,0,0,0,0,4,3,6,9,4
100,218,Honda,Civic hybrid,36,2009,2009,2009,0,,36,0,0,0,0,8,4,5,12,7
100,219,Honda,Honda Legend,11,2009,2009,2009,0,,11,0,0,0,0,2,2,2,2,3
100,221,Honda,Honda S2000,54,2009,2009,2009,30,,54,0,0,0,0,5,5,7,19,18
100,222,Honda,Honda Urban,20,2013,2013,2013,0,,20,0,0,0,0,2,3,4,5,6
100,223,Honda,Honda Gear,8,2013,2013,2013,0,,8,0,0,0,0,0,0,2,5,1
100,226,Honda,Honda NSX,93,2002;2003;2012;2015,2002,2015,0,,93,0,0,0,0,12,6,9,45,21
100,227,Honda,Honda CONCEPT M,26,2014,2014,2014,0,,26,0,0,0,0,4,1,5,11,5
100,228,Honda,Honda EV-Ster,7,2011,2011,2011,0,,7,0,0,0,0,0,0,2,3,2
100,229,Honda,Honda Ridgeline,33,2012,2012,2012,0,,33,0,0,0,0,0,0,6,22,5
100,230,Honda,Honda Step Bus,5,2006,2006,2006,0,,5,0,0,0,0,0,0,2,2,1
100,231,Honda,Honda AC-x,10,2011,2011,2011,0,,10,0,0,0,0,0,0,3,3,4
100,232,Honda,Honda FCX,88,2010,2010,2010,0,,88,0,0,0,0,8,6,14,41,19
100,233,Honda,Honda HSV-010 GT,30,2010,2010,2010,0,,30,0,0,0,0,2,0,6,18,4
100,234,Honda,Honda N BOX,21,2012,2012,2012,0,,21,0,0,0,0,6,0,0,14,1
100,235,Honda,Honda ONE,56,2013,2013,2013,0,,56,0,0,0,0,2,2,5,42,5
100,236,Honda,Honda P-NUT,18,2009,2009,2009,0,,18,0,0,0,0,2,2,3,8,3
100,239,Honda,Honda SUT,23,2004,2004,2004,0,,23,0,0,0,0,2,6,2,4,9
100,240,Honda,Honda Brio,3,2011,2011,2011,0,,3,0,0,0,0,0,0,1,1,1
100,241,Honda,Honda S660,11,2014,2014,2014,0,,11,0,0,0,0,0,0,0,8,3
100,242,Honda,Honda N-WGN,39,2014,2014,2014,0,,39,0,0,0,0,3,1,2,30,3
100,243,Honda,Honda HR-V,101,2014;2015;2016,2014,2016,0,,101,0,0,0,1,8,8,14,38,32
100,247,Honda,Honda Insight,120,2010;2012;2013,2010,2013,0,,120,0,0,0,0,14,6,13,64,23
100,248,Honda,Elysion,120,2012;2013;2015,2012,2015,0,,120,0,0,0,0,18,14,21,40,27
100,249,Honda,Jade,119,2013;2014,2013,2014,0,,119,0,0,0,1,19,18,17,37,27
100,250,Honda,Spirior,117,2009;2013;2014;2015,2009,2015,0,,117,0,0,0,0,24,16,16,39,22
100,251,Honda,Civic,160,2009;2012;2013;2014;2015,2009,2015,0,,160,0,0,0,0,29,19,27,53,32
100,252,Honda,Honda CR-V,120,2010;2012;2013,2010,2013,0,,120,0,0,0,0,20,13,22,44,21
101,816,Lincoln,Lincoln MKS,120,2010;2011;2013,2010,2013,0,,120,0,0,0,2,15,6,29,51,17
101,817,Lincoln,Lincoln MKT,120,2010;2011;2013,2010,2013,0,,120,0,0,0,0,17,8,24,47,24
